Capacity data calculated from MERRA-2 by Lei Duan,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar
2018,11,27,7,0
2018,11,27,8,0
2018,11,27,9,0
2018,11,27,10,0
2018,11,27,11,0
2018,11,27,12,0
2018,11,27,13,0
2018,11,27,14,3.80E-06
2018,11,27,15,0.144495782
2018,11,27,16,0.448211088
2018,11,27,17,0.547828643
2018,11,27,18,0.54956576
2018,11,27,19,0.519592503
2018,11,27,20,0.503355697
2018,11,27,21,0.503145905
2018,11,27,22,0.499653904
2018,11,27,23,0.41905339
2018,11,27,24,0.167089408
2018,11,28,1,0.003071585
2018,11,28,2,0
2018,11,28,3,0
2018,11,28,4,0
2018,11,28,5,0
2018,11,28,6,0
2018,11,28,7,0
2018,11,28,8,0
2018,11,28,9,0
2018,11,28,10,0
2018,11,28,11,0
2018,11,28,12,0
2018,11,28,13,0
2018,11,28,14,1.32E-06
2018,11,28,15,0.062229068
2018,11,28,16,0.376066545
2018,11,28,17,0.491536117
2018,11,28,18,0.499768985
2018,11,28,19,0.481832502
2018,11,28,20,0.47928612
2018,11,28,21,0.491684752
2018,11,28,22,0.503487803
2018,11,28,23,0.423057413
2018,11,28,24,0.168880207
2018,11,29,1,0.002707538
2018,11,29,2,0
2018,11,29,3,0
2018,11,29,4,0
2018,11,29,5,0
2018,11,29,6,0
2018,11,29,7,0
2018,11,29,8,0
2018,11,29,9,0
2018,11,29,10,0
2018,11,29,11,0
2018,11,29,12,0
2018,11,29,13,0
2018,11,29,14,1.26E-06
2018,11,29,15,0.123739351
2018,11,29,16,0.339635046
2018,11,29,17,0.425878878
2018,11,29,18,0.443259994
2018,11,29,19,0.438335868
2018,11,29,20,0.436064257
2018,11,29,21,0.443796105
2018,11,29,22,0.429046158
2018,11,29,23,0.32528652
2018,11,29,24,0.117804788
2018,11,30,1,0.001774629
2018,11,30,2,0
2018,11,30,3,0
2018,11,30,4,0
2018,11,30,5,0
2018,11,30,6,0
2018,11,30,7,0
2018,11,30,8,0
2018,11,30,9,0
2018,11,30,10,0
2018,11,30,11,0
2018,11,30,12,0
2018,11,30,13,0
2018,11,30,14,0
2018,11,30,15,0.059995279
2018,11,30,16,0.247449187
2018,11,30,17,0.386215554
2018,11,30,18,0.449988777
2018,11,30,19,0.446882996
2018,11,30,20,0.437644415
2018,11,30,21,0.446464926
2018,11,30,22,0.450199055
2018,11,30,23,0.391561816
2018,11,30,24,0.189965448
2018,12,1,1,0.004541531
2018,12,1,2,0
2018,12,1,3,0
2018,12,1,4,0
2018,12,1,5,0
2018,12,1,6,0
2018,12,1,7,0
2018,12,1,8,0
2018,12,1,9,0
2018,12,1,10,0
2018,12,1,11,0
2018,12,1,12,0
2018,12,1,13,0
2018,12,1,14,3.45E-07
2018,12,1,15,0.125448681
2018,12,1,16,0.392712552
2018,12,1,17,0.523933954
2018,12,1,18,0.533774765
2018,12,1,19,0.507636738
2018,12,1,20,0.496352675
2018,12,1,21,0.509813828
2018,12,1,22,0.520775272
2018,12,1,23,0.452979579
2018,12,1,24,0.183428401
2018,12,2,1,0.004523944
2018,12,2,2,0
2018,12,2,3,0
2018,12,2,4,0
2018,12,2,5,0
2018,12,2,6,0
2018,12,2,7,0
2018,12,2,8,0
2018,12,2,9,0
2018,12,2,10,0
2018,12,2,11,0
2018,12,2,12,0
2018,12,2,13,0
2018,12,2,14,2.59E-07
2018,12,2,15,0.096081351
2018,12,2,16,0.331765142
2018,12,2,17,0.481186525
2018,12,2,18,0.508626518
2018,12,2,19,0.483098876
2018,12,2,20,0.466375351
2018,12,2,21,0.471143745
2018,12,2,22,0.476782499
2018,12,2,23,0.427423839
2018,12,2,24,0.215718769
2018,12,3,1,0.00445858
2018,12,3,2,0
2018,12,3,3,0
2018,12,3,4,0
2018,12,3,5,0
2018,12,3,6,0
2018,12,3,7,0
2018,12,3,8,0
2018,12,3,9,0
2018,12,3,10,0
2018,12,3,11,0
2018,12,3,12,0
2018,12,3,13,0
2018,12,3,14,0
2018,12,3,15,0.110422598
2018,12,3,16,0.449141419
2018,12,3,17,0.595198056
2018,12,3,18,0.589225128
2018,12,3,19,0.547611899
2018,12,3,20,0.528968317
2018,12,3,21,0.536598197
2018,12,3,22,0.548541029
2018,12,3,23,0.498863156
2018,12,3,24,0.216828715
2018,12,4,1,0.002956859
2018,12,4,2,0
2018,12,4,3,0
2018,12,4,4,0
2018,12,4,5,0
2018,12,4,6,0
2018,12,4,7,0
2018,12,4,8,0
2018,12,4,9,0
2018,12,4,10,0
2018,12,4,11,0
2018,12,4,12,0
2018,12,4,13,0
2018,12,4,14,2.42E-09
2018,12,4,15,0.053463976
2018,12,4,16,0.360679871
2018,12,4,17,0.481472568
2018,12,4,18,0.502890046
2018,12,4,19,0.496594933
2018,12,4,20,0.492845937
2018,12,4,21,0.503886338
2018,12,4,22,0.505096645
2018,12,4,23,0.409774222
2018,12,4,24,0.13711132
2018,12,5,1,0.001173963
2018,12,5,2,0
2018,12,5,3,0
2018,12,5,4,0
2018,12,5,5,0
2018,12,5,6,0
2018,12,5,7,0
2018,12,5,8,0
2018,12,5,9,0
2018,12,5,10,0
2018,12,5,11,0
2018,12,5,12,0
2018,12,5,13,0
2018,12,5,14,0
2018,12,5,15,0.055200588
2018,12,5,16,0.241278809
2018,12,5,17,0.374480587
2018,12,5,18,0.42619526
2018,12,5,19,0.422578361
2018,12,5,20,0.4096156
2018,12,5,21,0.400875524
2018,12,5,22,0.385848559
2018,12,5,23,0.309421515
2018,12,5,24,0.127323016
2018,12,6,1,0.001467754
2018,12,6,2,0
2018,12,6,3,0
2018,12,6,4,0
2018,12,6,5,0
2018,12,6,6,0
2018,12,6,7,0
2018,12,6,8,0
2018,12,6,9,0
2018,12,6,10,0
2018,12,6,11,0
2018,12,6,12,0
2018,12,6,13,0
2018,12,6,14,0
2018,12,6,15,0.024096142
2018,12,6,16,0.245064039
2018,12,6,17,0.371908925
2018,12,6,18,0.41587294
2018,12,6,19,0.407199802
2018,12,6,20,0.394667001
2018,12,6,21,0.389876418
2018,12,6,22,0.369128311
2018,12,6,23,0.296553343
2018,12,6,24,0.106722436
2018,12,7,1,0.002179572
2018,12,7,2,0
2018,12,7,3,0
2018,12,7,4,0
2018,12,7,5,0
2018,12,7,6,0
2018,12,7,7,0
2018,12,7,8,0
2018,12,7,9,0
2018,12,7,10,0
2018,12,7,11,0
2018,12,7,12,0
2018,12,7,13,0
2018,12,7,14,0
2018,12,7,15,0.024818815
2018,12,7,16,0.210339754
2018,12,7,17,0.354783921
2018,12,7,18,0.406473353
2018,12,7,19,0.399721
2018,12,7,20,0.383317973
2018,12,7,21,0.378892151
2018,12,7,22,0.376912368
2018,12,7,23,0.31726387
2018,12,7,24,0.150765773
2018,12,8,1,0.002945646
2018,12,8,2,0
2018,12,8,3,0
2018,12,8,4,0
2018,12,8,5,0
2018,12,8,6,0
2018,12,8,7,0
2018,12,8,8,0
2018,12,8,9,0
2018,12,8,10,0
2018,12,8,11,0
2018,12,8,12,0
2018,12,8,13,0
2018,12,8,14,0
2018,12,8,15,0.026068301
2018,12,8,16,0.352125481
2018,12,8,17,0.523499168
2018,12,8,18,0.564246354
2018,12,8,19,0.53862761
2018,12,8,20,0.527791745
2018,12,8,21,0.551298468
2018,12,8,22,0.583505802
2018,12,8,23,0.501857263
2018,12,8,24,0.202973722
2018,12,9,1,0.003187686
2018,12,9,2,0
2018,12,9,3,0
2018,12,9,4,0
2018,12,9,5,0
2018,12,9,6,0
2018,12,9,7,0
2018,12,9,8,0
2018,12,9,9,0
2018,12,9,10,0
2018,12,9,11,0
2018,12,9,12,0
2018,12,9,13,0
2018,12,9,14,0
2018,12,9,15,0.061681262
2018,12,9,16,0.435093855
2018,12,9,17,0.581970438
2018,12,9,18,0.577638617
2018,12,9,19,0.540318494
2018,12,9,20,0.527151441
2018,12,9,21,0.541666665
2018,12,9,22,0.565509922
2018,12,9,23,0.497930697
2018,12,9,24,0.142538121
2018,12,10,1,0.000530152
2018,12,10,2,0
2018,12,10,3,0
2018,12,10,4,0
2018,12,10,5,0
2018,12,10,6,0
2018,12,10,7,0
2018,12,10,8,0
2018,12,10,9,0
2018,12,10,10,0
2018,12,10,11,0
2018,12,10,12,0
2018,12,10,13,0
2018,12,10,14,0
2018,12,10,15,0.049470107
2018,12,10,16,0.378438892
2018,12,10,17,0.463817996
2018,12,10,18,0.47199464
2018,12,10,19,0.456287533
2018,12,10,20,0.444363412
2018,12,10,21,0.442265176
2018,12,10,22,0.430521331
2018,12,10,23,0.339334962
2018,12,10,24,0.085890447
2018,12,11,1,0.002195819
2018,12,11,2,0
2018,12,11,3,0
2018,12,11,4,0
2018,12,11,5,0
2018,12,11,6,0
2018,12,11,7,0
2018,12,11,8,0
2018,12,11,9,0
2018,12,11,10,0
2018,12,11,11,0
2018,12,11,12,0
2018,12,11,13,0
2018,12,11,14,0
2018,12,11,15,0.012933531
2018,12,11,16,0.19798272
2018,12,11,17,0.364002203
2018,12,11,18,0.435004506
2018,12,11,19,0.438301394
2018,12,11,20,0.434661128
2018,12,11,21,0.447676545
2018,12,11,22,0.472998325
2018,12,11,23,0.427011718
2018,12,11,24,0.182563013
2018,12,12,1,0.001834146
2018,12,12,2,0
2018,12,12,3,0
2018,12,12,4,0
2018,12,12,5,0
2018,12,12,6,0
2018,12,12,7,0
2018,12,12,8,0
2018,12,12,9,0
2018,12,12,10,0
2018,12,12,11,0
2018,12,12,12,0
2018,12,12,13,0
2018,12,12,14,0
2018,12,12,15,0.052851978
2018,12,12,16,0.321148658
2018,12,12,17,0.471594571
2018,12,12,18,0.512779438
2018,12,12,19,0.49865542
2018,12,12,20,0.483128417
2018,12,12,21,0.489664136
2018,12,12,22,0.507420259
2018,12,12,23,0.450067934
2018,12,12,24,0.196544464
2018,12,13,1,0.001619009
2018,12,13,2,0
2018,12,13,3,0
2018,12,13,4,0
2018,12,13,5,0
2018,12,13,6,0
2018,12,13,7,0
2018,12,13,8,0
2018,12,13,9,0
2018,12,13,10,0
2018,12,13,11,0
2018,12,13,12,0
2018,12,13,13,0
2018,12,13,14,0
2018,12,13,15,0.029816325
2018,12,13,16,0.397672081
2018,12,13,17,0.556226952
2018,12,13,18,0.569239123
2018,12,13,19,0.541849904
2018,12,13,20,0.526066848
2018,12,13,21,0.544398872
2018,12,13,22,0.585641493
2018,12,13,23,0.537322162
2018,12,13,24,0.197363146
2018,12,14,1,0.001687685
2018,12,14,2,0
2018,12,14,3,0
2018,12,14,4,0
2018,12,14,5,0
2018,12,14,6,0
2018,12,14,7,0
2018,12,14,8,0
2018,12,14,9,0
2018,12,14,10,0
2018,12,14,11,0
2018,12,14,12,0
2018,12,14,13,0
2018,12,14,14,0
2018,12,14,15,0.04697344
2018,12,14,16,0.401335764
2018,12,14,17,0.474479743
2018,12,14,18,0.484189352
2018,12,14,19,0.469509113
2018,12,14,20,0.462072074
2018,12,14,21,0.466859239
2018,12,14,22,0.460206402
2018,12,14,23,0.350873026
2018,12,14,24,0.064868869
2018,12,15,1,0.000564442
2018,12,15,2,0
2018,12,15,3,0
2018,12,15,4,0
2018,12,15,5,0
2018,12,15,6,0
2018,12,15,7,0
2018,12,15,8,0
2018,12,15,9,0
2018,12,15,10,0
2018,12,15,11,0
2018,12,15,12,0
2018,12,15,13,0
2018,12,15,14,0
2018,12,15,15,0.043937708
2018,12,15,16,0.304643361
2018,12,15,17,0.45696872
2018,12,15,18,0.500290515
2018,12,15,19,0.48043419
2018,12,15,20,0.468788296
2018,12,15,21,0.471905609
2018,12,15,22,0.468197038
2018,12,15,23,0.383174908
2018,12,15,24,0.15281071
2018,12,16,1,0.001396236
2018,12,16,2,0
2018,12,16,3,0
2018,12,16,4,0
2018,12,16,5,0
2018,12,16,6,0
2018,12,16,7,0
2018,12,16,8,0
2018,12,16,9,0
2018,12,16,10,0
2018,12,16,11,0
2018,12,16,12,0
2018,12,16,13,0
2018,12,16,14,0
2018,12,16,15,0.018805727
2018,12,16,16,0.332084219
2018,12,16,17,0.495934561
2018,12,16,18,0.515568437
2018,12,16,19,0.480871747
2018,12,16,20,0.45781535
2018,12,16,21,0.463559113
2018,12,16,22,0.475504495
2018,12,16,23,0.408075894
2018,12,16,24,0.143283681
2018,12,17,1,0.000741521
2018,12,17,2,0
2018,12,17,3,0
2018,12,17,4,0
2018,12,17,5,0
2018,12,17,6,0
2018,12,17,7,0
2018,12,17,8,0
2018,12,17,9,0
2018,12,17,10,0
2018,12,17,11,0
2018,12,17,12,0
2018,12,17,13,0
2018,12,17,14,0
2018,12,17,15,0.018150196
2018,12,17,16,0.214452351
2018,12,17,17,0.335236307
2018,12,17,18,0.394633451
2018,12,17,19,0.405637189
2018,12,17,20,0.404367175
2018,12,17,21,0.406316361
2018,12,17,22,0.394504438
2018,12,17,23,0.328724853
2018,12,17,24,0.130826145
2018,12,18,1,0.001391209
2018,12,18,2,0
2018,12,18,3,0
2018,12,18,4,0
2018,12,18,5,0
2018,12,18,6,0
2018,12,18,7,0
2018,12,18,8,0
2018,12,18,9,0
2018,12,18,10,0
2018,12,18,11,0
2018,12,18,12,0
2018,12,18,13,0
2018,12,18,14,0
2018,12,18,15,0.024310052
2018,12,18,16,0.313110452
2018,12,18,17,0.48976434
2018,12,18,18,0.53084762
2018,12,18,19,0.508207066
2018,12,18,20,0.494222644
2018,12,18,21,0.513075829
2018,12,18,22,0.536660519
2018,12,18,23,0.48019925
2018,12,18,24,0.178226778
2018,12,19,1,0.0014101
2018,12,19,2,0
2018,12,19,3,0
2018,12,19,4,0
2018,12,19,5,0
2018,12,19,6,0
2018,12,19,7,0
2018,12,19,8,0
2018,12,19,9,0
2018,12,19,10,0
2018,12,19,11,0
2018,12,19,12,0
2018,12,19,13,0
2018,12,19,14,0
2018,12,19,15,0.033715044
2018,12,19,16,0.397916909
2018,12,19,17,0.550856255
2018,12,19,18,0.568915662
2018,12,19,19,0.534160727
2018,12,19,20,0.517543772
2018,12,19,21,0.539720439
2018,12,19,22,0.572031409
2018,12,19,23,0.487225229
2018,12,19,24,0.186495913
2018,12,20,1,0.001536824
2018,12,20,2,0
2018,12,20,3,0
2018,12,20,4,0
2018,12,20,5,0
2018,12,20,6,0
2018,12,20,7,0
2018,12,20,8,0
2018,12,20,9,0
2018,12,20,10,0
2018,12,20,11,0
2018,12,20,12,0
2018,12,20,13,0
2018,12,20,14,0
2018,12,20,15,0.049151497
2018,12,20,16,0.457753731
2018,12,20,17,0.583263094
2018,12,20,18,0.557220224
2018,12,20,19,0.519112451
2018,12,20,20,0.502495168
2018,12,20,21,0.517300206
2018,12,20,22,0.535589811
2018,12,20,23,0.428605379
2018,12,20,24,0.120897247
2018,12,21,1,0.000819915
2018,12,21,2,0
2018,12,21,3,0
2018,12,21,4,0
2018,12,21,5,0
2018,12,21,6,0
2018,12,21,7,0
2018,12,21,8,0
2018,12,21,9,0
2018,12,21,10,0
2018,12,21,11,0
2018,12,21,12,0
2018,12,21,13,0
2018,12,21,14,0
2018,12,21,15,0.044586519
2018,12,21,16,0.245063823
2018,12,21,17,0.353868923
2018,12,21,18,0.392584465
2018,12,21,19,0.402582897
2018,12,21,20,0.407101217
2018,12,21,21,0.418508348
2018,12,21,22,0.422756128
2018,12,21,23,0.35122391
2018,12,21,24,0.127245362
2018,12,22,1,0.001293636
2018,12,22,2,0
2018,12,22,3,0
2018,12,22,4,0
2018,12,22,5,0
2018,12,22,6,0
2018,12,22,7,0
2018,12,22,8,0
2018,12,22,9,0
2018,12,22,10,0
2018,12,22,11,0
2018,12,22,12,0
2018,12,22,13,0
2018,12,22,14,0
2018,12,22,15,0.064243054
2018,12,22,16,0.363502509
2018,12,22,17,0.531305761
2018,12,22,18,0.556392706
2018,12,22,19,0.52291043
2018,12,22,20,0.506524418
2018,12,22,21,0.522210391
2018,12,22,22,0.543269388
2018,12,22,23,0.464318197
2018,12,22,24,0.148914513
2018,12,23,1,0.001330417
2018,12,23,2,0
2018,12,23,3,0
2018,12,23,4,0
2018,12,23,5,0
2018,12,23,6,0
2018,12,23,7,0
2018,12,23,8,0
2018,12,23,9,0
2018,12,23,10,0
2018,12,23,11,0
2018,12,23,12,0
2018,12,23,13,0
2018,12,23,14,0
2018,12,23,15,0.078641216
2018,12,23,16,0.307166848
2018,12,23,17,0.444989426
2018,12,23,18,0.46996459
2018,12,23,19,0.453010742
2018,12,23,20,0.444986298
2018,12,23,21,0.458861991
2018,12,23,22,0.478242827
2018,12,23,23,0.405443274
2018,12,23,24,0.132313983
2018,12,24,1,0.003224984
2018,12,24,2,0
2018,12,24,3,0
2018,12,24,4,0
2018,12,24,5,0
2018,12,24,6,0
2018,12,24,7,0
2018,12,24,8,0
2018,12,24,9,0
2018,12,24,10,0
2018,12,24,11,0
2018,12,24,12,0
2018,12,24,13,0
2018,12,24,14,0
2018,12,24,15,0.066432036
2018,12,24,16,0.352650695
2018,12,24,17,0.489054917
2018,12,24,18,0.502333379
2018,12,24,19,0.473437605
2018,12,24,20,0.459443809
2018,12,24,21,0.466984721
2018,12,24,22,0.467581805
2018,12,24,23,0.387674204
2018,12,24,24,0.107323879
2018,12,25,1,0.001034126
2018,12,25,2,0
2018,12,25,3,0
2018,12,25,4,0
2018,12,25,5,0
2018,12,25,6,0
2018,12,25,7,0
2018,12,25,8,0
2018,12,25,9,0
2018,12,25,10,0
2018,12,25,11,0
2018,12,25,12,0
2018,12,25,13,0
2018,12,25,14,0
2018,12,25,15,0.04477886
2018,12,25,16,0.239684971
2018,12,25,17,0.394647057
2018,12,25,18,0.457393996
2018,12,25,19,0.450678635
2018,12,25,20,0.434432358
2018,12,25,21,0.429736306
2018,12,25,22,0.404730697
2018,12,25,23,0.320802201
2018,12,25,24,0.138176329
2018,12,26,1,0.00189315
2018,12,26,2,0
2018,12,26,3,0
2018,12,26,4,0
2018,12,26,5,0
2018,12,26,6,0
2018,12,26,7,0
2018,12,26,8,0
2018,12,26,9,0
2018,12,26,10,0
2018,12,26,11,0
2018,12,26,12,0
2018,12,26,13,0
2018,12,26,14,0
2018,12,26,15,0.012804847
2018,12,26,16,0.231152093
2018,12,26,17,0.429116857
2018,12,26,18,0.48703456
2018,12,26,19,0.467037171
2018,12,26,20,0.450382915
2018,12,26,21,0.458924664
2018,12,26,22,0.473507061
2018,12,26,23,0.423170246
2018,12,26,24,0.16611164
2018,12,27,1,0.001757405
2018,12,27,2,0
2018,12,27,3,0
2018,12,27,4,0
2018,12,27,5,0
2018,12,27,6,0
2018,12,27,7,0
2018,12,27,8,0
2018,12,27,9,0
2018,12,27,10,0
2018,12,27,11,0
2018,12,27,12,0
2018,12,27,13,0
2018,12,27,14,0
2018,12,27,15,0.075853726
2018,12,27,16,0.302465676
2018,12,27,17,0.454857564
2018,12,27,18,0.482481829
2018,12,27,19,0.465138839
2018,12,27,20,0.450811592
2018,12,27,21,0.447667795
2018,12,27,22,0.433570379
2018,12,27,23,0.347210748
2018,12,27,24,0.13247023
2018,12,28,1,0.001558423
2018,12,28,2,0
2018,12,28,3,0
2018,12,28,4,0
2018,12,28,5,0
2018,12,28,6,0
2018,12,28,7,0
2018,12,28,8,0
2018,12,28,9,0
2018,12,28,10,0
2018,12,28,11,0
2018,12,28,12,0
2018,12,28,13,0
2018,12,28,14,0
2018,12,28,15,0.054404475
2018,12,28,16,0.291605971
2018,12,28,17,0.469323989
2018,12,28,18,0.508763726
2018,12,28,19,0.48728805
2018,12,28,20,0.471504397
2018,12,28,21,0.475797051
2018,12,28,22,0.479860526
2018,12,28,23,0.430188502
2018,12,28,24,0.198942822
2018,12,29,1,0.001588282
2018,12,29,2,0
2018,12,29,3,0
2018,12,29,4,0
2018,12,29,5,0
2018,12,29,6,0
2018,12,29,7,0
2018,12,29,8,0
2018,12,29,9,0
2018,12,29,10,0
2018,12,29,11,0
2018,12,29,12,0
2018,12,29,13,0
2018,12,29,14,0
2018,12,29,15,0.027634207
2018,12,29,16,0.403589853
2018,12,29,17,0.597412823
2018,12,29,18,0.600629733
2018,12,29,19,0.563033349
2018,12,29,20,0.542285929
2018,12,29,21,0.558861685
2018,12,29,22,0.588648819
2018,12,29,23,0.532779847
2018,12,29,24,0.207217608
2018,12,30,1,0.001560748
2018,12,30,2,0
2018,12,30,3,0
2018,12,30,4,0
2018,12,30,5,0
2018,12,30,6,0
2018,12,30,7,0
2018,12,30,8,0
2018,12,30,9,0
2018,12,30,10,0
2018,12,30,11,0
2018,12,30,12,0
2018,12,30,13,0
2018,12,30,14,0
2018,12,30,15,0.029661568
2018,12,30,16,0.433650428
2018,12,30,17,0.575352953
2018,12,30,18,0.577284579
2018,12,30,19,0.543120584
2018,12,30,20,0.528797907
2018,12,30,21,0.547285839
2018,12,30,22,0.571484374
2018,12,30,23,0.513513274
2018,12,30,24,0.194569738
2018,12,31,1,0.001968947
2018,12,31,2,0
2018,12,31,3,0
2018,12,31,4,0
2018,12,31,5,0
2018,12,31,6,0
2018,12,31,7,0
2018,12,31,8,0
2018,12,31,9,0
2018,12,31,10,0
2018,12,31,11,0
2018,12,31,12,0
2018,12,31,13,0
2018,12,31,14,0
2018,12,31,15,0.043889783
2018,12,31,16,0.296920842
2018,12,31,17,0.431634725
2018,12,31,18,0.462470054
2018,12,31,19,0.443036581
2018,12,31,20,0.424281855
2018,12,31,21,0.418226159
2018,12,31,22,0.414110986
2018,12,31,23,0.362577785
2018,12,31,24,0.156630155
2019,1,1,1,0.001875884
2019,1,1,2,0
2019,1,1,3,0
2019,1,1,4,0
2019,1,1,5,0
2019,1,1,6,0
2019,1,1,7,0
2019,1,1,8,0
2019,1,1,9,0
2019,1,1,10,0
2019,1,1,11,0
2019,1,1,12,0
2019,1,1,13,0
2019,1,1,14,0
2019,1,1,15,0.041412388
2019,1,1,16,0.351153138
2019,1,1,17,0.570612325
2019,1,1,18,0.593207684
2019,1,1,19,0.564389027
2019,1,1,20,0.552953733
2019,1,1,21,0.572856469
2019,1,1,22,0.596671363
2019,1,1,23,0.529477431
2019,1,1,24,0.198260183
2019,1,2,1,0.002061548
2019,1,2,2,0
2019,1,2,3,0
2019,1,2,4,0
2019,1,2,5,0
2019,1,2,6,0
2019,1,2,7,0
2019,1,2,8,0
2019,1,2,9,0
2019,1,2,10,0
2019,1,2,11,0
2019,1,2,12,0
2019,1,2,13,0
2019,1,2,14,0
2019,1,2,15,0.028329797
2019,1,2,16,0.378773156
2019,1,2,17,0.578647949
2019,1,2,18,0.584071298
2019,1,2,19,0.551552023
2019,1,2,20,0.531784486
2019,1,2,21,0.546129883
2019,1,2,22,0.571744312
2019,1,2,23,0.507202293
2019,1,2,24,0.208584187
2019,1,3,1,0.001875075
2019,1,3,2,0
2019,1,3,3,0
2019,1,3,4,0
2019,1,3,5,0
2019,1,3,6,0
2019,1,3,7,0
2019,1,3,8,0
2019,1,3,9,0
2019,1,3,10,0
2019,1,3,11,0
2019,1,3,12,0
2019,1,3,13,0
2019,1,3,14,0
2019,1,3,15,0.044182988
2019,1,3,16,0.475786801
2019,1,3,17,0.624496007
2019,1,3,18,0.61781066
2019,1,3,19,0.573932875
2019,1,3,20,0.554355486
2019,1,3,21,0.57283243
2019,1,3,22,0.612172919
2019,1,3,23,0.560266293
2019,1,3,24,0.208002647
2019,1,4,1,0.002064174
2019,1,4,2,0
2019,1,4,3,0
2019,1,4,4,0
2019,1,4,5,0
2019,1,4,6,0
2019,1,4,7,0
2019,1,4,8,0
2019,1,4,9,0
2019,1,4,10,0
2019,1,4,11,0
2019,1,4,12,0
2019,1,4,13,0
2019,1,4,14,0
2019,1,4,15,0.051729442
2019,1,4,16,0.477557385
2019,1,4,17,0.608438874
2019,1,4,18,0.599754635
2019,1,4,19,0.562702969
2019,1,4,20,0.549471545
2019,1,4,21,0.569904531
2019,1,4,22,0.607073591
2019,1,4,23,0.55511798
2019,1,4,24,0.210315941
2019,1,5,1,0.002584647
2019,1,5,2,0
2019,1,5,3,0
2019,1,5,4,0
2019,1,5,5,0
2019,1,5,6,0
2019,1,5,7,0
2019,1,5,8,0
2019,1,5,9,0
2019,1,5,10,0
2019,1,5,11,0
2019,1,5,12,0
2019,1,5,13,0
2019,1,5,14,0
2019,1,5,15,0.051821981
2019,1,5,16,0.323884716
2019,1,5,17,0.38259271
2019,1,5,18,0.38654832
2019,1,5,19,0.373739168
2019,1,5,20,0.360120972
2019,1,5,21,0.336075933
2019,1,5,22,0.287220577
2019,1,5,23,0.195263378
2019,1,5,24,0.049691705
2019,1,6,1,0.000484599
2019,1,6,2,0
2019,1,6,3,0
2019,1,6,4,0
2019,1,6,5,0
2019,1,6,6,0
2019,1,6,7,0
2019,1,6,8,0
2019,1,6,9,0
2019,1,6,10,0
2019,1,6,11,0
2019,1,6,12,0
2019,1,6,13,0
2019,1,6,14,0
2019,1,6,15,0.038090396
2019,1,6,16,0.182420682
2019,1,6,17,0.288771207
2019,1,6,18,0.348974507
2019,1,6,19,0.372736033
2019,1,6,20,0.377437914
2019,1,6,21,0.386257626
2019,1,6,22,0.384515494
2019,1,6,23,0.336101847
2019,1,6,24,0.155532573
2019,1,7,1,0.001132416
2019,1,7,2,0
2019,1,7,3,0
2019,1,7,4,0
2019,1,7,5,0
2019,1,7,6,0
2019,1,7,7,0
2019,1,7,8,0
2019,1,7,9,0
2019,1,7,10,0
2019,1,7,11,0
2019,1,7,12,0
2019,1,7,13,0
2019,1,7,14,0
2019,1,7,15,0.083793569
2019,1,7,16,0.313443581
2019,1,7,17,0.448272123
2019,1,7,18,0.495225051
2019,1,7,19,0.493262852
2019,1,7,20,0.493214751
2019,1,7,21,0.518279197
2019,1,7,22,0.552318947
2019,1,7,23,0.490426001
2019,1,7,24,0.180686754
2019,1,8,1,0.002416014
2019,1,8,2,0
2019,1,8,3,0
2019,1,8,4,0
2019,1,8,5,0
2019,1,8,6,0
2019,1,8,7,0
2019,1,8,8,0
2019,1,8,9,0
2019,1,8,10,0
2019,1,8,11,0
2019,1,8,12,0
2019,1,8,13,0
2019,1,8,14,0
2019,1,8,15,0.033509009
2019,1,8,16,0.340064369
2019,1,8,17,0.463744219
2019,1,8,18,0.486774101
2019,1,8,19,0.470358285
2019,1,8,20,0.463591035
2019,1,8,21,0.47366941
2019,1,8,22,0.476027819
2019,1,8,23,0.395972635
2019,1,8,24,0.128298501
2019,1,9,1,0.002594985
2019,1,9,2,0
2019,1,9,3,0
2019,1,9,4,0
2019,1,9,5,0
2019,1,9,6,0
2019,1,9,7,0
2019,1,9,8,0
2019,1,9,9,0
2019,1,9,10,0
2019,1,9,11,0
2019,1,9,12,0
2019,1,9,13,0
2019,1,9,14,0
2019,1,9,15,0.04831847
2019,1,9,16,0.28843275
2019,1,9,17,0.428806054
2019,1,9,18,0.472315433
2019,1,9,19,0.45885044
2019,1,9,20,0.445724345
2019,1,9,21,0.446082049
2019,1,9,22,0.430040835
2019,1,9,23,0.350906677
2019,1,9,24,0.152706149
2019,1,10,1,0.001587428
2019,1,10,2,0
2019,1,10,3,0
2019,1,10,4,0
2019,1,10,5,0
2019,1,10,6,0
2019,1,10,7,0
2019,1,10,8,0
2019,1,10,9,0
2019,1,10,10,0
2019,1,10,11,0
2019,1,10,12,0
2019,1,10,13,0
2019,1,10,14,0
2019,1,10,15,0.056996398
2019,1,10,16,0.308013755
2019,1,10,17,0.469912342
2019,1,10,18,0.512418055
2019,1,10,19,0.492077477
2019,1,10,20,0.472484496
2019,1,10,21,0.470519123
2019,1,10,22,0.45993208
2019,1,10,23,0.396453782
2019,1,10,24,0.187471019
2019,1,11,1,0.002920187
2019,1,11,2,0
2019,1,11,3,0
2019,1,11,4,0
2019,1,11,5,0
2019,1,11,6,0
2019,1,11,7,0
